"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Poids_NET_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Teneur_Totale_Nicotine_Tabac_Rouler_Pipe";"Teneur_Nicotine_Base_Tabac_Rouler_Pipe";"Teneur_Nicotine_Sans_Combusion";"Teneur_Nicotine_Base_Sans_Combusion";"pH_Sans_Combusion";"Humidité_Sans_Combustion"
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA ALT - COLD KISS [3CB7858E2FE7F970]";26/9/2017 10:20:00;"Gama";"Alt - Cold Kiss";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45244 2";19/9/2017 10:39:10;1/8/2017 00:00:00;;;50000.00;7358.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA BALLET - HATE [1C3A9E7B105E3400]";26/9/2017 13:52:00;"Gama";"Ballet - Hate";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45259 6";20/9/2017 11:30:25;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA BASS - COLD GREE [F01597A76A810730]";26/9/2017 13:52:00;"Gama";"Bass - Cold Gree";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45251 0";20/9/2017 10:26:18;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA BIT - ICE APLE [3A3C3C74D4017FE9]";28/9/2017 12:39:00;"Gama";"Bit - Ice Aple";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45288 6";21/9/2017 13:25:38;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA BLUES - GREEN SLIP [8EE3996F6FBFA492]";27/9/2017 10:08:00;"Gama";"Blues - Green Slip";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45276 3";21/9/2017 10:20:03;1/8/2017 00:00:00;;;50000.00;7525.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA BOLERO - COLD COL [076DE1CD3370A5F6]";28/9/2017 12:39:00;"Gama";"Bolero - Cold Col";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45294 7";22/9/2017 10:14:58;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA BREAK DANCE - POWER [13B21B2104A4C391]";29/9/2017 08:50:00;"Gama";"Break Dance - Power";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45303 6";25/9/2017 08:56:54;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA CANCAN - VANILLA CREAM [EF076A99ACCCBBBA]";29/9/2017 08:50:00;"Gama";"Cancan - Vanilla Cream";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45304 3";25/9/2017 08:56:54;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA CAPOEIRO - BLU ESTAIRE [C96EE8841A42E693]";29/9/2017 08:50:00;"Gama";"Capoeiro - Blu Estaire";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45302 9";25/9/2017 08:56:54;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA CHA CHA - GLOWER [3578C2D88B6EB8A2]";26/9/2017 13:52:00;"Gama";"Cha Cha - Glower";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45254 1";20/9/2017 10:26:18;1/8/2017 00:00:00;;;50000.00;6964.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA COUNTRY - BANG BOOM [CD291361991215EE]";27/9/2017 10:08:00;"Gama";"Country - Bang Boom";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45277 0";21/9/2017 10:20:03;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA DANCE - FLORIDA [1B019D209C99202E]";26/9/2017 13:52:00;"Gama";"Dance - Florida";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45258 9";20/9/2017 11:30:25;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA DISCO - SOUR BOMB [5E262561150A07BD]";26/9/2017 13:52:00;"Gama";"Disco - Sour Bomb";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45260 2";20/9/2017 11:30:25;1/8/2017 00:00:00;;;50000.00;7327.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA DUET - SMOKE LIKE A BOSS [55742FB667F42B6C]";28/9/2017 12:39:00;"Gama";"Duet - Smoke like a Boss";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45296 1";21/9/2017 13:25:38;1/8/2017 00:00:00;;;50000.00;7426.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA ECHO - LIM [F9B7A4E300204537]";28/9/2017 12:39:00;"Gama";"Echo - Lim";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45292 3";22/9/2017 10:29:22;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA FLAMENCO - PARADISE [82A0CB94D8D0C17B]";29/9/2017 08:50:00;"Gama";"Flamenco - Paradise";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45301 2";25/9/2017 08:56:54;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA FLOWING - COLD LADY [AADE79A8F44C6452]";28/9/2017 08:36:00;"Gama";"Flowing - Cold Lady";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45282 4";21/9/2017 11:27:58;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA FORTE - COLD DEATH [D44EF53E6E2AC54F]";26/9/2017 10:20:00;"Gama";"Forte - Cold Death";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45246 6";19/9/2017 12:37:25;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA FOXTROT - SAUER [5A955C8A32D66740]";28/9/2017 08:36:00;"Gama";"Foxtrot - Sauer";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45290 9";21/9/2017 13:25:38;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA FUNKY - MELO GUM [B026F993B3CCC331]";28/9/2017 08:37:00;"Gama";"Funky - Melo Gum";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45285 5";21/9/2017 11:27:58;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA HARMONIC - COLD WEIN [CECEE35E6A22CCFB]";27/9/2017 10:08:00;"Gama";"Harmonic - Cold Wein";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45261 9";21/9/2017 08:40:17;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA HIP HOP - BLIZZARD PEAH [D7AD2DE5A77AAAAF]";27/9/2017 10:08:00;"Gama";"Hip Hop - Blizzard Peah";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45274 9";21/9/2017 08:40:17;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA HIT - COLD CITRUS [749BEBF1283A5FAF]";26/9/2017 10:20:00;"Gama";"Hit - Cold Citrus";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45250 3";19/9/2017 12:37:25;1/8/2017 00:00:00;;;50000.00;7237.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA JAZZ - BLACK APP [66A890C2EDC59483]";28/9/2017 08:36:00;"Gama";"Jazz - Black App";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45284 8";21/9/2017 11:27:58;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA JIVE - KAMIKAZE [DD7D1571C5C4CDCF]";26/9/2017 13:52:00;"Gama";"Jive - Kamikaze";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45255 8";20/9/2017 10:26:18;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA LAMBADA - COLD GRAP [3323EF2EE796584E]";25/9/2017 08:57:00;"Gama";"Lambada - Cold Grap";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45307 4";25/9/2017 08:56:54;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA MELODY - COLD PEAH [19F2ED17B796A064]";26/9/2017 10:21:00;"Gama";"Melody - Cold Peah";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45242 8";19/9/2017 10:39:10;1/8/2017 00:00:00;;;50000.00;7327.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA MENUET - WILD RED [4CA1650CCA4BE274]";28/9/2017 12:39:00;"Gama";"Menuet - Wild Red";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45299 2";22/9/2017 11:32:35;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA MUSIC - COLD COL LIM [A5C0A14CC7E9C187]";27/9/2017 10:08:00;"Gama";"Music - Cold Col Lim";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45280 0";21/9/2017 10:20:03;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA OVERTURE - COLD PINE [85D40883E99C3A19]";26/9/2017 13:52:00;"Gama";"Overture - Cold Pine";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45252 7";20/9/2017 10:26:18;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA PARTY - BLIZZARD LEMO [A0A85AE6BC88ADEB]";27/9/2017 10:08:00;"Gama";"Party - Blizzard Lemo";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45273 2";21/9/2017 08:40:17;1/8/2017 00:00:00;;;50000.00;7327.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA PASO DOBLE - GOLD PEAH [D2ED090F3870C532]";28/9/2017 12:39:00;"Gama";"Paso Doble - Gold Peah";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45293 0";22/9/2017 10:29:22;1/8/2017 00:00:00;;;50000.00;7327.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA PIANO - COLD BLUE [07CB69203E63B6F7]";26/9/2017 10:21:00;"Gama";"Piano - Cold Blue";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45245 9";19/9/2017 10:39:10;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA POP - READ BOOM [020F2C8F4AF6D89B]";27/9/2017 10:08:00;"Gama";"Pop - Read Boom";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45275 6";21/9/2017 08:40:17;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA PUNK - WATTER BOOM [0C799870F633CB3E]";27/9/2017 10:08:00;"Gama";"Punk - Watter Boom";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45279 4";21/9/2017 10:20:03;1/8/2017 00:00:00;;;50000.00;7327.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA QUARTET - SWEET GRAP [515C487D2C99E7FA]";28/9/2017 12:39:00;"Gama";"Quartet - Sweet Grap";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45298 5";22/9/2017 11:32:35;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA QUICKSTEP - CHER [5333DB15BDCA68E0]";28/9/2017 12:39:00;"Gama";"Quickstep - Cher";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45291 6";22/9/2017 10:29:22;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA RAP - 2 APLE [A77B0DAB2584ED3B]";28/9/2017 12:39:00;"Gama";"Rap - 2 Aple";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45289 3";21/9/2017 13:25:38;1/8/2017 00:00:00;;;50000.00;7426.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA REFRAIN - COLD NORDPOL [04071CC762FAB9B3]";26/9/2017 10:20:00;"Gama";"Refrain - Cold Nordpol";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45249 7";19/9/2017 12:37:25;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA REGGAE - COLD SUN [49953C5E57E5FB33]";28/9/2017 08:37:00;"Gama";"Reggae - Cold Sun";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45286 2";21/9/2017 13:25:38;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA RHYTHM - BLUSH [25068167FEABF863]";28/9/2017 08:36:00;"Gama";"Rhythm - Blush";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45283 1";21/9/2017 11:27:58;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA ROCK - COLD SWEET BERY [E680CD6796B828BF]";27/9/2017 10:08:00;"Gama";"Rock - Cold Sweet Bery";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45278 7";21/9/2017 10:20:03;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA RUMBA - HAPPY NOAH [87C0B7C937F6DA54]";26/9/2017 13:52:00;"Gama";"Rumba - Happy Noah";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45256 5";20/9/2017 11:30:25;1/8/2017 00:00:00;;;50000.00;7157.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA SALSA - PARTY [AF8C689304CFFE24]";28/9/2017 12:39:00;"Gama";"Salsa - Party";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45300 5";22/9/2017 11:32:35;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA SILENCE - PASSION ON THE ICE [2CB4F7FA0F622730]";26/9/2017 10:21:00;"Gama";"Silence - Passion on the ice";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45248 0";19/9/2017 12:37:25;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA SOLO - COLD GRAPPER [60327444D7D8CDBB]";28/9/2017 12:39:00;"Gama";"Solo - Cold Grapper";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45295 4";22/9/2017 10:14:58;1/8/2017 00:00:00;;;50000.00;7327.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA SOUL - FIVE O´ CLOCK [D7F9596515E76B47]";28/9/2017 08:37:00;"Gama";"Soul - Five O´ clock";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45287 9";21/9/2017 13:25:38;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA STREET DANCE - BANA [293A72308C5E6673]";29/9/2017 08:50:00;"Gama";"Street Dance - Bana";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45306 7";25/9/2017 08:56:54;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA SWING - BLIZZARD CHERR [EA4EBE5FE00E8520]";27/9/2017 10:08:00;"Gama";"Swing - Blizzard Cherr";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45262 6";21/9/2017 08:40:17;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA TANGO - BERR [CD3D33875A3FF140]";26/9/2017 13:52:00;"Gama";"Tango - Berr";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45257 2";20/9/2017 11:30:25;1/8/2017 00:00:00;;;50000.00;6931.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA TENOR - COLD BEAR [ABAC84E8CC7F56EE]";26/9/2017 10:21:00;"Gama";"Tenor - Cold Bear";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45243 5";19/9/2017 10:39:10;1/8/2017 00:00:00;;;50000.00;7226.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA TONE - COLD CHERR [898E1FCDE8B3DC66]";26/9/2017 13:52:00;"Gama";"Tone - Cold Cherr";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45253 4";20/9/2017 10:26:18;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA TRIO - BLIZZARD APP [173B5FC8CD8E8B5D]";28/9/2017 12:39:00;"Gama";"Trio - Blizzard App";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45297 8";21/9/2017 13:25:38;1/8/2017 00:00:00;;;50000.00;7228.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA TWIST - 7´ NIGHTS [D1F8CA18AC027CEA]";29/9/2017 08:50:00;"Gama";"Twist - 7´ Nights";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45305 0";25/9/2017 08:56:54;1/8/2017 00:00:00;;;50000.00;7030.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA VIOLIN - COLD LEMO [71029E2B061BD0E0]";28/9/2017 08:36:00;"Gama";"Violin - Cold Lemo";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45281 7";21/9/2017 11:27:58;1/8/2017 00:00:00;;;50000.00;7129.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA VOCAL - COLD MELO [B6CA7D7E5576BDF4]";26/9/2017 10:21:00;"Gama";"Vocal - Cold Melo";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45247 3";19/9/2017 12:37:25;1/8/2017 00:00:00;;;50000.00;7327.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GAMA VOICE - COLD LIM [02E4E2B32AEE9A0B]";26/9/2017 10:21:00;"Gama";"Voice - Cold Lim";"sans filtre";4.00;"200";"Boîte ronde en métal";"EAN";"5 902605 45241 1";19/9/2017 10:04:07;1/8/2017 00:00:00;;;50000.00;7327.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GRAPIO GREEN  [9DC498B7CE2D4616]";7/8/2020 13:00:00;"Grapio green";;"sans filtre";;"35";"Boîte à couvercle supérieur rabattable";"EAN";"5908224720016";7/11/2016 22:13:06;19/3/2020 00:00:00;;;1000.00;142.86;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GREEN CHU  [A0AFFFF1D07B89D2]";7/8/2020 13:00:00;"Green Chu";;"sans filtre";;"35";"Boîte à couvercle supérieur rabattable";"EAN";"5908224720122";17/4/2017 13:59:51;19/3/2020 00:00:00;;;1000.00;142.86;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"GREEN VELVET  [21AFB82665F5A68C]";7/8/2020 13:00:00;"Green Velvet";;"sans filtre";;"35";"Boîte à couvercle supérieur rabattable";"EAN";"5908224720368";12/11/2016 17:02:06;19/3/2020 00:00:00;;;1000.00;142.86;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"LAYALINA [5B95F6E0755EF8B2]";22/1/2019 13:23:00;"LAYALINA";"LAYALINA";"sans filtre";;"50";"Paquet souple";"-";"03867-18-00008";22/1/2019 13:23:54;23/11/2015 00:00:00;0.00;0.00;50000.00;10000.00;"0";;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAGIC LOVE  [2D93C79822E025DA]";7/8/2020 13:00:00;"Magic Love";;"sans filtre";;"35";"Boîte à couvercle supérieur rabattable";"EAN";"5908224727367";27/2/2018 11:57:33;19/3/2020 00:00:00;;;1000.00;142.86;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA $UMMER $UN [3D0D61D7442C04F8]";4/10/2019 16:21:00;"Mazaya";"$ummer $un";"sans filtre";;"50";"Boîte en carton";"-";"6253345313241";25/7/2017 22:05:47;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA $UMMER $UN [E2CC20A8D0262383]";4/10/2019 16:21:00;"Mazaya";"$ummer $un";"sans filtre";;"200";"Boîte en carton";"-";"6253345313227";25/7/2017 22:05:47;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA 7TH HEAVEN [193BAADFD8ADAD53]";4/10/2019 16:21:00;"Mazaya";"7th Heaven";"sans filtre";;"50";"Boîte en carton";"-";"6253345311957";19/9/2017 23:53:29;22/9/2017 00:00:00;;;1000.00;140.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA 7TH HEAVEN [E25291F9D96D7065]";4/10/2019 16:21:00;"Mazaya";"7th Heaven";"sans filtre";;"200";"Boîte en carton";"-";"6253345312459";19/9/2017 23:53:29;22/9/2017 00:00:00;;;1000.00;140.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA 808 [22C2530EB2CC9EA5]";13/7/2020 21:54:00;"Mazaya";"808";"sans filtre";;"200";"Boîte en carton";"-";"6253345320584";5/12/2018 08:24:20;1/12/2018 00:00:00;;;1000.00;135.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BAHRAINI APP [30A8ABB7537896DD]";13/7/2020 21:54:00;"Mazaya";"Bahraini App";"sans filtre";;"200";"Boîte en carton";"-";"6253345314286";20/9/2017 00:08:15;22/9/2017 00:00:00;;;1000.00;140.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BAHRAINI APP [98E6D063A34C1CAE]";13/7/2020 21:54:00;"Mazaya";"Bahraini App";"sans filtre";;"50";"Boîte en carton";"-";"6253345314088";20/9/2017 00:08:15;22/9/2017 00:00:00;;;1000.00;140.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLING [0CB94A6AAFDCD449]";13/7/2020 21:54:00;"Mazaya";"Bling";"sans filtre";;"200";"Boîte en carton";"-";"6253345320546";5/12/2018 08:27:45;1/12/2018 00:00:00;;;1000.00;134.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLISS TWIST [4A529BCD3B9D5600]";4/10/2019 16:21:00;"Mazaya";"Bliss Twist";"sans filtre";;"200";"Boîte en carton";"-";"6253345313760";25/7/2017 21:34:07;25/5/2017 00:00:00;;;1000.00;131.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLISS TWIST [4F2686365B70245F]";4/10/2019 16:21:00;"Mazaya";"Bliss Twist";"sans filtre";;"50";"Boîte en carton";"-";"6253345313784";25/7/2017 21:34:07;25/5/2017 00:00:00;;;1000.00;131.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLU ALOHA [503B7A0C8392B565]";13/7/2020 21:54:00;"Mazaya";"Blu Aloha";"sans filtre";;"200";"Boîte en carton";"-";"6253345313401";30/7/2017 20:30:15;25/5/2017 00:00:00;;;1000.00;138.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLU ALOHA [7440A4477F955F8F]";13/7/2020 21:54:00;"Mazaya";"Blu Aloha";"sans filtre";;"50";"Boîte en carton";"-";"6253345313425";30/7/2017 20:30:15;25/5/2017 00:00:00;;;1000.00;138.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLU BREEZ [781962732958ABF8]";13/7/2020 21:54:00;"Mazaya";"Blu BreeZ";"sans filtre";;"200";"Boîte en carton";"-";"6253345312244";25/7/2017 16:32:28;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLU BREEZ [EE6A358CC5296EE8]";13/7/2020 21:54:00;"Mazaya";"Blu BreeZ";"sans filtre";;"50";"Boîte en carton";"-";"6253345311742";25/7/2017 16:32:28;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLU SQUEEZ [0401069BEE05C35E]";4/10/2019 16:21:00;"Mazaya";"Blu Squeez";"sans filtre";;"200";"Boîte en carton";"-";"6253345312367";25/7/2017 18:17:16;25/5/2017 00:00:00;;;1000.00;145.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLU SQUEEZ [2A4E574AD6C6A8F7]";4/10/2019 16:21:00;"Mazaya";"Blu Squeez";"sans filtre";;"50";"Boîte en carton";"-";"6253345311766";25/7/2017 18:17:16;25/5/2017 00:00:00;;;1000.00;145.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA BLU SUN [2D52684DD2160CBA]";4/10/2019 16:21:00;"Mazaya";"Blu Sun";"sans filtre";;"50";"Boîte en carton";"-";"6253345313968";12/10/2017 11:34:38;13/10/2017 00:00:00;;;1000.00;140.00;;;;;;;
